Date;Time;Open;High;Low;Close;Volume
;;BTC-USD;BTC-USD;BTC-USD;BTC-USD;BTC-USD
2020-08-21;00:00:00;11878.02636719;11899.25976562;11564.97949219;11592.48925781;-2007377777
2020-08-22;00:00:00;11585.47753906;11689.40722656;11448.80566406;11681.82519531;-1250645174
2020-08-23;00:00:00;11679.69628906;11713.42968750;11559.92089844;11664.84765625;1302193474
2020-08-24;00:00:00;11663.68945312;11807.63183594;11623.25000000;11774.59570312;-793324725
2020-08-25;00:00:00;11773.58886719;11778.29980469;11189.85058594;11366.13476562;531706156
2020-08-26;00:00:00;11366.89453125;11530.05273438;11296.99316406;11488.36328125;991824478
2020-08-27;00:00:00;11485.60839844;11570.78613281;11185.94140625;11323.39746094;1765578596
2020-08-28;00:00:00;11325.29589844;11545.61523438;11316.42285156;11542.50000000;-1667708892
2020-08-29;00:00:00;11541.05468750;11585.64062500;11466.29296875;11506.86523438;305728575
2020-08-30;00:00:00;11508.71386719;11715.26464844;11492.38183594;11711.50585938;-1714708535
2020-08-31;00:00:00;11713.30664062;11768.87695312;11598.31835938;11680.82031250;811091770
2020-09-01;00:00:00;11679.31640625;12067.08105469;11601.12890625;11970.47851562;1541751567
2020-09-02;00:00:00;11964.82324219;11964.82324219;11290.79394531;11414.03417969;-2027365773
2020-09-03;00:00:00;11407.19140625;11443.02246094;10182.46484375;10245.29687500;1862490483
2020-09-04;00:00:00;10230.36523438;10663.91992188;10207.94042969;10511.81347656;-99640698
2020-09-05;00:00:00;10512.53027344;10581.57128906;9946.67578125;10169.56738281;1966892332
2020-09-06;00:00:00;10167.21679688;10353.92773438;10056.88574219;10280.35156250;-1583245490
2020-09-07;00:00:00;10280.99804688;10399.15332031;9916.49316406;10369.56347656;-656639959
2020-09-08;00:00:00;10369.30664062;10414.77539062;9945.11035156;10131.51660156;-928810906
2020-09-09;00:00:00;10134.15136719;10350.54296875;10017.25097656;10242.34765625;-1641511021
2020-09-10;00:00:00;10242.33007812;10503.91210938;10238.13574219;10363.13867188;-1428131637
2020-09-11;00:00:00;10369.02832031;10434.92285156;10140.83691406;10400.91503906;-2043518481
2020-09-12;00:00:00;10409.86132812;10578.83789062;10292.38671875;10442.17089844;-1904628340
2020-09-13;00:00:00;10452.39941406;10577.21484375;10224.33007812;10323.75585938;2147114421
2020-09-14;00:00:00;10328.73437500;10800.01074219;10266.00878906;10680.83789062;1093843572
2020-09-15;00:00:00;10677.75488281;10938.63183594;10656.45996094;10796.95117188;-1850286443
2020-09-16;00:00:00;10797.76171875;11100.12402344;10704.88476562;10974.90527344;705215383
2020-09-17;00:00:00;10973.25195312;11037.42089844;10774.62792969;10948.99023438;-502895141
2020-09-18;00:00:00;10951.82031250;11034.90820312;10829.65722656;10944.58593750;572100136
2020-09-19;00:00:00;10933.75292969;11134.09277344;10909.61816406;11094.34667969;1289367528
2020-09-20;00:00:00;11095.87011719;11095.87011719;10814.47753906;10938.27148438;-1070279988
2020-09-21;00:00:00;10934.92578125;10988.30468750;10380.26074219;10462.25976562;-1179771828
2020-09-22;00:00:00;10459.62402344;10568.07714844;10382.72656250;10538.45996094;2146951324
2020-09-23;00:00:00;10535.49218750;10537.82812500;10197.86523438;10246.18652344;-1981141909
2020-09-24;00:00:00;10248.78613281;10771.05664062;10231.49023438;10760.06640625;-100259354
2020-09-25;00:00:00;10761.10937500;10777.69628906;10578.91406250;10692.71679688;693885293
2020-09-26;00:00:00;10695.57519531;10772.99902344;10667.28125000;10750.72363281;-392114763
2020-09-27;00:00:00;10746.89257812;10803.97656250;10622.92187500;10775.26953125;-2088602030
2020-09-28;00:00:00;10776.61328125;10945.34765625;10703.89355469;10709.65234375;517754475
2020-09-29;00:00:00;10709.65039062;10860.00097656;10649.49511719;10844.64062500;-662243654
2020-09-30;00:00:00;10843.87109375;10847.25683594;10669.32128906;10784.49121094;1221400740
2020-10-01;00:00:00;10795.25488281;10933.62402344;10472.35644531;10619.45214844;1368428436
2020-10-02;00:00:00;10619.82128906;10657.83789062;10416.68945312;10575.97460938;1416813662
2020-10-03;00:00:00;10575.10058594;10598.94042969;10511.12988281;10549.32910156;1710598603
2020-10-04;00:00:00;10550.44042969;10686.00000000;10534.39160156;10669.58300781;-1762667037
2020-10-05;00:00:00;10676.52929688;10793.50781250;10634.60058594;10793.33984375;292937753
2020-10-06;00:00:00;10796.30664062;10797.57812500;10528.89062500;10604.40625000;-325977653
2020-10-07;00:00:00;10603.35546875;10680.50781250;10562.50683594;10668.96875000;-855247228
2020-10-08;00:00:00;10669.37109375;10945.73730469;10562.60644531;10915.68554688;-1109715043
2020-10-09;00:00:00;10927.91308594;11102.67187500;10846.85058594;11064.45800781;1324281133
2020-10-10;00:00:00;11059.14257812;11442.21093750;11056.94042969;11296.36132812;1403142108
2020-10-11;00:00:00;11296.08203125;11428.81347656;11288.62792969;11384.18164062;-1506209420
2020-10-12;00:00:00;11392.63574219;11698.46777344;11240.68652344;11555.36328125;394168866
2020-10-13;00:00:00;11548.71972656;11548.98437500;11321.22460938;11425.89941406;-1528383525
2020-10-14;00:00:00;11429.04785156;11539.97753906;11307.83105469;11429.50683594;-1666377057
2020-10-15;00:00:00;11426.60253906;11569.91406250;11303.60351562;11495.34960938;-1282570718
2020-10-16;00:00:00;11502.82812500;11540.06152344;11223.01269531;11322.12304688;-134323004
2020-10-17;00:00:00;11322.12304688;11386.26171875;11285.34570312;11358.10156250;1950560990
2020-10-18;00:00:00;11355.98242188;11483.35937500;11347.57812500;11483.35937500;1103445156
2020-10-19;00:00:00;11495.03808594;11799.09277344;11408.29003906;11742.03710938;-1909033848
2020-10-20;00:00:00;11745.97460938;11999.91796875;11681.48046875;11916.33496094;851050520
2020-10-21;00:00:00;11913.07714844;13184.56640625;11900.92871094;12823.68945312;465039666
2020-10-22;00:00:00;12801.63574219;13161.59375000;12717.09375000;12965.89160156;370021230
2020-10-23;00:00:00;12971.54882812;13015.96191406;12752.64746094;12931.53906250;-1089796069
2020-10-24;00:00:00;12931.57421875;13145.06640625;12885.74707031;13108.06250000;-1227485836
2020-10-25;00:00:00;13108.06347656;13329.18359375;12910.06152344;13031.17382812;-1362883201
2020-10-26;00:00:00;13031.20117188;13225.29785156;12822.38281250;13075.24804688;-603312759
2020-10-27;00:00:00;13075.24218750;13759.66894531;13060.83789062;13654.21875000;-609860212
2020-10-28;00:00:00;13654.21484375;13837.69531250;12932.25097656;13271.28515625;1507580527
2020-10-29;00:00:00;13271.29882812;13612.04785156;12980.05957031;13437.88281250;664924750
2020-10-30;00:00:00;13437.87402344;13651.51660156;13136.19824219;13546.52246094;516714129
2020-10-31;00:00:00;13546.53222656;14028.21386719;13457.53027344;13780.99511719;241693647
2020-11-01;00:00:00;13780.99511719;13862.03320312;13628.37792969;13737.10937500;-1315945876
2020-11-02;00:00:00;13737.03222656;13808.32324219;13243.16015625;13550.48925781;706684396
2020-11-03;00:00:00;13550.45117188;13984.98144531;13325.44140625;13950.30078125;-194819455
2020-11-04;00:00:00;13950.48828125;14218.76660156;13580.47167969;14133.70703125;756626594
2020-11-05;00:00:00;14133.73339844;15706.40429688;14102.08886719;15579.84863281;-2093351521
2020-11-06;00:00:00;15579.72949219;15903.43750000;15226.83984375;15565.88085938;1183136307
2020-11-07;00:00:00;15565.88085938;15737.09570312;14423.20312500;14833.75390625;665215338
2020-11-08;00:00:00;14833.75390625;15637.32031250;14744.11035156;15479.56738281;862271253
2020-11-09;00:00:00;15479.59570312;15785.13671875;14865.52929688;15332.31542969;-210622802
2020-11-10;00:00:00;15332.35058594;15450.32910156;15124.95996094;15290.90234375;-194865633
2020-11-11;00:00:00;15290.90917969;15916.26074219;15290.00683594;15701.33984375;-292396138
2020-11-12;00:00:00;15701.29882812;16305.00390625;15534.77148438;16276.34375000;-183980024
2020-11-13;00:00:00;16276.44042969;16463.17773438;15992.15234375;16317.80859375;1534721100
2020-11-14;00:00:00;16317.80859375;16317.80859375;15749.19335938;16068.13867188;1711906359
2020-11-15;00:00:00;16068.13964844;16123.11035156;15793.53417969;15955.58789062;-2115936193
2020-11-16;00:00:00;15955.57714844;16816.18164062;15880.70605469;16716.11132812;1461995603
2020-11-17;00:00:00;16685.69140625;17782.91992188;16564.54492188;17645.40625000;352143506
2020-11-18;00:00:00;17645.19140625;18393.94921875;17352.90625000;17804.00585938;1820160022
2020-11-19;00:00:00;17803.86132812;18119.54687500;17382.55468750;17817.08984375;-1669650309
2020-11-20;00:00:00;17817.08398438;18773.22656250;17765.79492188;18621.31445312;-1661831724
2020-11-21;00:00:00;18621.31640625;18936.62109375;18444.35937500;18642.23242188;995505043
2020-11-22;00:00:00;18642.23242188;18688.96875000;17671.38476562;18370.00195312;-1669238734
2020-11-23;00:00:00;18370.01757812;18711.42578125;18000.79687500;18364.12109375;-208560652
2020-11-24;00:00:00;18365.01562500;19348.27148438;18128.65625000;19107.46484375;-70042543
2020-11-25;00:00:00;19104.41015625;19390.96484375;18581.14648438;18732.12109375;760684411
2020-11-26;00:00:00;18729.83984375;18866.28515625;16351.03515625;17150.62304688;1267293593
2020-11-27;00:00:00;17153.91406250;17445.02343750;16526.42382812;17108.40234375;231788981
2020-11-28;00:00:00;17112.93359375;17853.93945312;16910.65234375;17717.41406250;-1758697634
2020-11-29;00:00:00;17719.63476562;18283.62890625;17559.11718750;18177.48437500;1069186632
2020-11-30;00:00:00;18178.32226562;19749.26367188;18178.32226562;19625.83593750;483840143
2020-12-01;00:00:00;19633.76953125;19845.97460938;18321.92187500;18802.99804688;-1905948840
2020-12-02;00:00:00;18801.74414062;19308.33007812;18347.71875000;19201.09179688;-1267008525
2020-12-03;00:00:00;19205.92578125;19566.19140625;18925.78515625;19445.39843750;1865546333
2020-12-04;00:00:00;19446.96679688;19511.40429688;18697.19335938;18699.76562500;-487350310
2020-12-05;00:00:00;18698.38476562;19160.44921875;18590.19335938;19154.23046875;1472651288
2020-12-06;00:00:00;19154.17968750;19390.50000000;18897.89453125;19345.12109375;-476028062
2020-12-07;00:00:00;19343.12890625;19411.82812500;18931.14257812;19191.63085938;1126553966
2020-12-08;00:00:00;19191.52929688;19283.47851562;18269.94531250;18321.14453125;1627517684
2020-12-09;00:00:00;18320.88476562;18626.29296875;17935.54687500;18553.91601562;60634703
2020-12-10;00:00:00;18553.29882812;18553.29882812;17957.06445312;18264.99218750;-222671511
2020-12-11;00:00:00;18263.92968750;18268.45312500;17619.53320312;18058.90429688;-2145130087
2020-12-12;00:00:00;18051.32031250;18919.55078125;18046.04101562;18803.65625000;277744322
2020-12-13;00:00:00;18806.76562500;19381.53515625;18734.33203125;19142.38281250;-319335139
2020-12-14;00:00:00;19144.49218750;19305.09960938;19012.70898438;19246.64453125;999161201
2020-12-15;00:00:00;19246.91992188;19525.00781250;19079.84179688;19417.07617188;972178765
2020-12-16;00:00:00;19418.81835938;21458.90820312;19298.31640625;21310.59765625;1459338519
2020-12-17;00:00:00;21308.35156250;23642.66015625;21234.67578125;22805.16210938;-1635837658
2020-12-18;00:00:00;22806.79687500;23238.60156250;22399.81250000;23137.96093750;1733190611
2020-12-19;00:00:00;23132.86523438;24085.85546875;22826.47265625;23869.83203125;-167159084
2020-12-20;00:00:00;23861.76562500;24209.66015625;23147.71093750;23477.29492188;-810477242
2020-12-21;00:00:00;23474.45507812;24059.98242188;22159.36718750;22803.08203125;-1391926275
2020-12-22;00:00:00;22794.03906250;23789.90234375;22430.60546875;23783.02929688;1221959721
2020-12-23;00:00:00;23781.97460938;24024.49023438;22802.64648438;23241.34570312;-393445648
2020-12-24;00:00:00;23240.20312500;23768.33789062;22777.59765625;23735.94921875;-1868913247
2020-12-25;00:00:00;23733.57031250;24710.10156250;23463.67382812;24664.79101562;-881277114
2020-12-26;00:00:00;24677.01562500;26718.07031250;24522.68945312;26437.03710938;1088007039
2020-12-27;00:00:00;26439.37304688;28288.83984375;25922.76953125;26272.29492188;2055386165
2020-12-28;00:00:00;26280.82226562;27389.11132812;26207.64062500;27084.80859375;1812102637
2020-12-29;00:00:00;27081.81054688;27370.72070312;25987.29882812;27362.43750000;-1978693482
2020-12-30;00:00:00;27360.08984375;28937.74023438;27360.08984375;28840.95312500;-252164848
2020-12-31;00:00:00;28841.57421875;29244.87695312;28201.99218750;29001.72070312;-489675408
2021-01-01;00:00:00;28994.00976562;29600.62695312;28803.58593750;29374.15234375;2075595695
2021-01-02;00:00:00;29376.45507812;33155.11718750;29091.18164062;32127.26757812;-854055971
2021-01-03;00:00:00;32129.40820312;34608.55859375;32052.31640625;32782.02343750;1355823874
2021-01-04;00:00:00;32810.94921875;33440.21875000;28722.75585938;31971.91406250;-440903280
2021-01-05;00:00:00;31977.04101562;34437.58984375;30221.18750000;33992.42968750;-1172151954
2021-01-06;00:00:00;34013.61328125;36879.69921875;33514.03515625;36824.36328125;-2019977517
2021-01-07;00:00:00;36833.87500000;40180.36718750;36491.19140625;39371.04296875;-1137204889
2021-01-08;00:00:00;39381.76562500;41946.73828125;36838.63671875;40797.60937500;-2086793736
2021-01-09;00:00:00;40788.64062500;41436.35156250;38980.87500000;40254.54687500;1854620693
2021-01-10;00:00:00;40254.21875000;41420.19140625;35984.62890625;38356.44140625;-1623630934
2021-01-11;00:00:00;38346.53125000;38346.53125000;30549.59960938;35566.65625000;-1233484185
2021-01-12;00:00:00;35516.35937500;36568.52734375;32697.97656250;33922.96093750;1758833877
2021-01-13;00:00:00;33915.12109375;37599.96093750;32584.66796875;37316.35937500;644839243
2021-01-14;00:00:00;37325.10937500;39966.40625000;36868.56250000;39187.32812500;-808519407
2021-01-15;00:00:00;39156.70703125;39577.71093750;34659.58984375;36825.36718750;-958718855
2021-01-16;00:00:00;36821.64843750;37864.36718750;35633.55468750;36178.14062500;1871613027
2021-01-17;00:00:00;36163.64843750;36722.35156250;34069.32031250;35791.27734375;820246784
2021-01-18;00:00:00;35792.23828125;37299.28515625;34883.84375000;36630.07421875;-2027905123
2021-01-19;00:00:00;36642.23437500;37755.89062500;36069.80468750;36069.80468750;1409620638
2021-01-20;00:00:00;36050.11328125;36378.32812500;33570.47656250;35547.75000000;-1884903575
2021-01-21;00:00:00;35549.39843750;35552.67968750;30250.75000000;30825.69921875;-1666343640
2021-01-22;00:00:00;30817.62500000;33811.85156250;28953.37304688;33005.76171875;-102138817
2021-01-23;00:00:00;32985.75781250;33360.97656250;31493.16015625;32067.64257812;1110097719
2021-01-24;00:00:00;32064.37695312;32944.00781250;31106.68554688;32289.37890625;1399190343
2021-01-25;00:00:00;32285.79882812;34802.74218750;32087.78710938;32366.39257812;-232487306
2021-01-26;00:00:00;32358.61328125;32794.55078125;31030.26562500;32569.84960938;125879326
2021-01-27;00:00:00;32564.02929688;32564.02929688;29367.13867188;30432.54687500;-1847747425
2021-01-28;00:00:00;30441.04101562;33858.31250000;30023.20703125;33466.09765625;-792253622
2021-01-29;00:00:00;34318.67187500;38406.26171875;32064.81445312;34316.38671875;1930455519
2021-01-30;00:00:00;34295.93359375;34834.70703125;32940.18750000;34269.52343750;717319358
2021-01-31;00:00:00;34270.87890625;34288.33203125;32270.17578125;33114.35937500;1214935119
2021-02-01;00:00:00;33114.57812500;34638.21484375;32384.22851562;33537.17578125;1270858516
2021-02-02;00:00:00;33533.19921875;35896.88281250;33489.21875000;35510.28906250;-1335924007
2021-02-03;00:00:00;35510.82031250;37480.18750000;35443.98437500;37472.08984375;1037276015
2021-02-04;00:00:00;37475.10546875;38592.17578125;36317.50000000;36926.06640625;118597656
2021-02-05;00:00:00;36931.54687500;38225.90625000;36658.76171875;38144.30859375;-1531475742
2021-02-06;00:00:00;38138.38671875;40846.54687500;38138.38671875;39266.01171875;-1688410379
2021-02-07;00:00:00;39250.19140625;39621.83593750;37446.15234375;38903.44140625;1076131703
2021-02-08;00:00:00;38886.82812500;46203.92968750;38076.32421875;46196.46484375;-1611992417
2021-02-09;00:00:00;46184.99218750;48003.72265625;45166.96093750;46481.10546875;1615533670
2021-02-10;00:00:00;46469.76171875;47145.56640625;43881.15234375;44918.18359375;1401743976
2021-02-11;00:00:00;44898.71093750;48463.46875000;44187.76171875;47909.33203125;-215466814
2021-02-12;00:00:00;47877.03515625;48745.73437500;46424.97656250;47504.85156250;-754370132
2021-02-13;00:00:00;47491.20312500;48047.74609375;46392.28125000;47105.51562500;1530979419
2021-02-14;00:00:00;47114.50781250;49487.64062500;47114.50781250;48717.28906250;-1765768804
2021-02-15;00:00:00;48696.53515625;48875.57031250;46347.47656250;47945.05859375;-239508162
2021-02-16;00:00:00;47944.45703125;50341.10156250;47201.30468750;49199.87109375;-259828442
2021-02-17;00:00:00;49207.27734375;52533.91406250;49072.37890625;52149.00781250;-783833220
2021-02-18;00:00:00;52140.97265625;52474.10546875;51015.76562500;51679.79687500;515116027
2021-02-19;00:00:00;51675.98046875;56113.65234375;50937.27734375;55888.13281250;-929012522
2021-02-20;00:00:00;55887.33593750;57505.22656250;54626.55859375;56099.51953125;-574016710
2021-02-21;00:00:00;56068.56640625;58330.57031250;55672.60937500;57539.94531250;357977639
2021-02-22;00:00:00;57532.73828125;57533.39062500;48967.56640625;54207.32031250;1858107116
2021-02-23;00:00:00;54204.92968750;54204.92968750;45290.58984375;48824.42578125;-1271689576
2021-02-24;00:00:00;48835.08593750;51290.13671875;47213.50000000;49705.33203125;-728988052
2021-02-25;00:00:00;49709.08203125;51948.96875000;47093.85156250;47093.85156250;-1328008899
2021-02-26;00:00:00;47180.46484375;48370.78515625;44454.84375000;46339.76171875;-1219376793
2021-02-27;00:00:00;46344.77343750;48253.26953125;45269.02734375;46188.45312500;-1333693874
2021-02-28;00:00:00;46194.01562500;46716.42968750;43241.61718750;45137.76953125;1904279899
2021-03-01;00:00:00;45159.50390625;49784.01562500;45115.09375000;49631.24218750;-1943274736
2021-03-02;00:00:00;49612.10546875;50127.51171875;47228.84375000;48378.98828125;286257464
2021-03-03;00:00:00;48415.81640625;52535.13671875;48274.32031250;50538.24218750;1681204423
2021-03-04;00:00:00;50522.30468750;51735.08984375;47656.92968750;48561.16796875;804209128
2021-03-05;00:00:00;48527.03125000;49396.42968750;46542.51562500;48927.30468750;1381288627
2021-03-06;00:00:00;48899.23046875;49147.21875000;47257.52734375;48912.38281250;3826293
2021-03-07;00:00:00;48918.67968750;51384.36718750;48918.67968750;51206.69140625;187786418
2021-03-08;00:00:00;51174.11718750;52314.07031250;49506.05468750;52246.52343750;1352787792
2021-03-09;00:00:00;52272.96875000;54824.11718750;51981.83203125;54824.11718750;-627380167
2021-03-10;00:00:00;54824.01171875;57258.25390625;53290.89062500;56008.55078125;1461002766
2021-03-11;00:00:00;55963.17968750;58091.06250000;54484.59375000;57805.12109375;937768747
2021-03-12;00:00:00;57821.21875000;57996.62109375;55376.64843750;57332.08984375;-144630146
2021-03-13;00:00:00;57343.37109375;61683.86328125;56217.97265625;61243.08593750;540287670
2021-03-14;00:00:00;61221.13281250;61597.91796875;59302.31640625;59302.31640625;951552604
2021-03-15;00:00:00;59267.42968750;60540.99218750;55393.16406250;55907.19921875;1994860450
2021-03-16;00:00:00;55840.78515625;56833.17968750;53555.02734375;56804.90234375;-379743545
2021-03-17;00:00:00;56825.82812500;58969.81640625;54528.62890625;58870.89453125;128771047
2021-03-18;00:00:00;58893.07812500;60116.25000000;54253.57812500;57858.92187500;-88533848
2021-03-19;00:00:00;57850.44140625;59498.37500000;56643.70312500;58346.65234375;1819233530
2021-03-20;00:00:00;58332.26171875;60031.28515625;58213.29687500;58313.64453125;-1177876330
2021-03-21;00:00:00;58309.91406250;58767.89843750;56005.61718750;57523.42187500;403806987
2021-03-22;00:00:00;57517.89062500;58471.48046875;54288.15625000;54529.14453125;686880126
2021-03-23;00:00:00;54511.66015625;55985.44140625;53470.69531250;54738.94531250;600449066
2021-03-24;00:00:00;54710.48828125;57262.38281250;52514.33203125;52774.26562500;1847747051
2021-03-25;00:00:00;52726.74609375;53392.38671875;50856.57031250;51704.16015625;-719663895
2021-03-26;00:00:00;51683.01171875;55137.31250000;51579.85546875;55137.31250000;817623130
2021-03-27;00:00:00;55137.56640625;56568.21484375;54242.91015625;55973.51171875;21901977
2021-03-28;00:00:00;55974.94140625;56610.31250000;55071.11328125;55950.74609375;441940662
2021-03-29;00:00:00;55947.89843750;58342.09765625;55139.33984375;57750.19921875;1791012179
2021-03-30;00:00:00;57750.13281250;59447.22265625;57251.55078125;58917.69140625;-1420458416
2021-03-31;00:00:00;58930.27734375;59930.02734375;57726.41796875;58918.83203125;1096316785
2021-04-01;00:00:00;58926.56250000;59586.07031250;58505.27734375;59095.80859375;1539621648
2021-04-02;00:00:00;59098.87890625;60267.18750000;58869.28125000;59384.31250000;-1401681524
2021-04-03;00:00:00;59397.41015625;60110.26953125;57603.89062500;57603.89062500;-488197660
2021-04-04;00:00:00;57604.83984375;58913.74609375;57168.67578125;58758.55468750;-789944582
2021-04-05;00:00:00;58760.87500000;59891.29687500;57694.82421875;59057.87890625;576729971
2021-04-06;00:00:00;59171.93359375;59479.57812500;57646.80859375;58192.35937500;1633518548
2021-04-07;00:00:00;58186.50781250;58731.14453125;55604.02343750;56048.93750000;-1664107744
2021-04-08;00:00:00;56099.91406250;58338.73828125;55879.08593750;58323.95312500;1514248089
2021-04-09;00:00:00;58326.56250000;58937.04687500;57807.86328125;58245.00390625;-589431710
2021-04-10;00:00:00;58253.77734375;61276.66406250;58038.70703125;59793.23437500;-1891071619
2021-04-11;00:00:00;59846.23046875;60790.55468750;59289.79687500;60204.96484375;-964387676
2021-04-12;00:00:00;60175.94531250;61253.03515625;59589.87500000;59893.45312500;289080967
2021-04-13;00:00:00;59890.01953125;63742.28515625;59869.95703125;63503.45703125;1263977626
2021-04-14;00:00:00;63523.75390625;64863.09765625;61554.79687500;63109.69531250;142368359
2021-04-15;00:00:00;63075.19531250;63821.67187500;62208.96484375;63314.01171875;824839435
2021-04-16;00:00:00;63258.50390625;63594.72265625;60222.53125000;61572.78906250;-1606338452
2021-04-17;00:00:00;61529.92187500;62572.17578125;60361.35156250;60683.82031250;1714249758
2021-04-18;00:00:00;60701.88671875;61057.45703125;52829.53515625;56216.18359375;-1315375050
2021-04-19;00:00:00;56191.58593750;57520.05468750;54368.59375000;55724.26562500;920355719
2021-04-20;00:00:00;55681.79296875;57062.14843750;53448.04687500;56473.03125000;-870152781
2021-04-21;00:00:00;56471.12890625;56757.97265625;53695.46875000;53906.08984375;-907962382
2021-04-22;00:00:00;53857.10546875;55410.23046875;50583.81250000;51762.27343750;1784186746
2021-04-23;00:00:00;51739.80859375;52120.79296875;47714.66406250;51093.65234375;769321400
2021-04-24;00:00:00;51143.22656250;51167.56250000;48805.28515625;50050.86718750;1769854525
2021-04-25;00:00:00;50052.83203125;50506.01953125;47159.48437500;49004.25390625;-1127526016
2021-04-26;00:00:00;49077.79296875;54288.00390625;48852.79687500;54021.75390625;-1845502319
2021-04-27;00:00:00;54030.30468750;55416.96484375;53319.18750000;55033.11718750;-2091384795
2021-04-28;00:00:00;55036.63671875;56227.20703125;53887.91796875;54824.70312500;755932699
2021-04-29;00:00:00;54858.08984375;55115.84375000;52418.02734375;53555.10937500;-1155710476
2021-04-30;00:00:00;53568.66406250;57900.71875000;53129.60156250;57750.17578125;856324433
2021-05-01;00:00:00;57714.66406250;58448.33984375;57052.27343750;57828.05078125;-113245600
2021-05-02;00:00:00;57825.86328125;57902.59375000;56141.90625000;56631.07812500;-477300329
2021-05-03;00:00:00;56620.27343750;58973.30859375;56590.87109375;57200.29296875;173531479
2021-05-04;00:00:00;57214.17968750;57214.17968750;53191.42578125;53333.53906250;-154769769
2021-05-05;00:00:00;53252.16406250;57911.36328125;52969.05468750;57424.00781250;521840011
2021-05-06;00:00:00;57441.30859375;58363.31640625;55382.50781250;56396.51562500;803808370
2021-05-07;00:00:00;56413.95312500;58606.63281250;55321.84765625;57356.40234375;-285453360
2021-05-08;00:00:00;57352.76562500;59464.61328125;56975.21093750;58803.77734375;958471194
2021-05-09;00:00:00;58877.39062500;59210.88281250;56482.00390625;58232.31640625;1482180907
2021-05-10;00:00:00;58250.87109375;59519.35546875;54071.45703125;55859.79687500;-1237897734
2021-05-11;00:00:00;55847.24218750;56872.54296875;54608.65234375;56704.57421875;1178854181
2021-05-12;00:00:00;56714.53125000;57939.36328125;49150.53515625;49150.53515625;-2094007421
2021-05-13;00:00:00;49735.43359375;51330.84375000;46980.01953125;49716.19140625;-2063094882
2021-05-14;00:00:00;49682.98046875;51438.11718750;48868.57812500;49880.53515625;-97077395
2021-05-15;00:00:00;49855.49609375;50639.66406250;46664.14062500;46760.18750000;-968494670
2021-05-16;00:00:00;46716.63671875;49720.04296875;43963.35156250;46456.05859375;-376637885
2021-05-17;00:00:00;46415.89843750;46623.55859375;42207.28906250;43537.51171875;1889194418
2021-05-18;00:00:00;43488.05859375;45812.45703125;42367.83203125;42909.40234375;352790236
2021-05-19;00:00:00;42944.97656250;43546.11718750;30681.49609375;37002.44140625;1804047163
2021-05-20;00:00:00;36753.66796875;42462.98437500;35050.61718750;40782.73828125;-1912369857
2021-05-21;00:00:00;40596.94921875;42172.17187500;33616.45312500;37304.69140625;447238237
2021-05-22;00:00:00;37371.03125000;38831.05468750;35383.68359375;37536.63281250;1542698392
2021-05-23;00:00:00;37531.44921875;38289.21875000;31227.33984375;34770.58203125;1159863033
2021-05-24;00:00:00;34700.36328125;39835.14062500;34551.08203125;38705.98046875;-1359892638
2021-05-25;00:00:00;38795.78125000;39776.35156250;36581.42968750;38402.22265625;377340955
2021-05-26;00:00:00;38392.62500000;40782.07812500;37905.83593750;39294.19921875;-192872392
2021-05-27;00:00:00;39316.89062500;40379.61718750;37247.90234375;38436.96875000;261295761
2021-05-28;00:00:00;38507.08203125;38856.96875000;34779.03906250;35697.60546875;-634382896
2021-05-29;00:00:00;35684.15625000;37234.50000000;33693.92968750;34616.06640625;-2013626921
2021-05-30;00:00:00;34607.40625000;36400.66796875;33520.73828125;35678.12890625;1581309849
2021-05-31;00:00:00;35658.59375000;37468.25000000;34241.94531250;37332.85546875;355141975
2021-06-01;00:00:00;37293.79296875;37896.73437500;35787.08593750;36684.92578125;279684929
2021-06-02;00:00:00;36699.92187500;38231.33984375;35966.30859375;37575.17968750;-1288871178
2021-06-03;00:00:00;37599.41015625;39478.95312500;37243.97265625;39208.76562500;1101012059
2021-06-04;00:00:00;39242.48437500;39242.48437500;35717.72265625;36894.40625000;-1118582773
2021-06-05;00:00:00;36880.15625000;37917.71484375;34900.41406250;35551.95703125;1599735031
2021-06-06;00:00:00;35538.60937500;36436.42187500;35304.57812500;35862.37890625;-1151330487
2021-06-07;00:00:00;35835.26562500;36790.57031250;33480.64062500;33560.70703125;-675801705
2021-06-08;00:00:00;33589.51953125;34017.38671875;31114.44335938;33472.63281250;-1637557110
2021-06-09;00:00:00;33416.97656250;37537.37109375;32475.86523438;37345.12109375;-1861655840
2021-06-10;00:00:00;37389.51562500;38334.32421875;35847.59375000;36702.59765625;626359894
2021-06-11;00:00:00;36697.03125000;37608.69531250;36044.44921875;37334.39843750;45031321
2021-06-12;00:00:00;37340.14453125;37408.92578125;34728.19140625;35552.51562500;-730477114
2021-06-13;00:00:00;35555.78906250;39322.78125000;34864.10937500;39097.85937500;2014407174
2021-06-14;00:00:00;39016.96875000;40978.36328125;38757.28515625;40218.47656250;199241713
2021-06-15;00:00:00;40427.16796875;41295.26953125;39609.46875000;40406.26953125;-824491071
2021-06-16;00:00:00;40168.69140625;40516.77734375;38176.03515625;38347.06250000;556929436
2021-06-17;00:00:00;38341.42187500;39513.67187500;37439.67578125;38053.50390625;-1558035617
2021-06-18;00:00:00;38099.47656250;38187.26171875;35255.85546875;35787.24609375;1841148907
