Gmt time,Open,High,Low,Close,Volume
26.08.2019 00:00:00.000,10083,10603,10081,10305,546.5663
27.08.2019 00:00:00.000,10305,10320,9970,10116,323.3616
28.08.2019 00:00:00.000,10116,10223,9509,9659,367.0919
29.08.2019 00:00:00.000,9659,9660,9270,9433,129.8225
30.08.2019 00:00:00.000,9433,9636,9303,9570,1.11
31.08.2019 00:00:00.000,9570,9570,9570,9570,0
01.09.2019 00:00:00.000,9584,9769,9579,9712,0.1966
02.09.2019 00:00:00.000,9711,10411,9701,10329,292.3019
03.09.2019 00:00:00.000,10329,10721,10233,10574,512.4335
04.09.2019 00:00:00.000,10574,10771,10328,10524,528.3074
05.09.2019 00:00:00.000,10524,10605,10415,10519,462.5687
06.09.2019 00:00:00.000,10519,10888,10153,10301,538.7233
07.09.2019 00:00:00.000,10301,10301,10301,10301,0
08.09.2019 00:00:00.000,10428,10533,10201,10344,25.4881
09.09.2019 00:00:00.000,10344,10475,10016,10255,586.0692
10.09.2019 00:00:00.000,10255,10332,9881,10042,443.0252
11.09.2019 00:00:00.000,10042,10197,9809,10103,438.4801
12.09.2019 00:00:00.000,10103,10407,9981,10368,337.7645
13.09.2019 00:00:00.000,10368,10396,10106,10213,369.1761
14.09.2019 00:00:00.000,10213,10213,10213,10213,0
15.09.2019 00:00:00.000,10303,10324,10213,10251,29.8494
16.09.2019 00:00:00.000,10251,10319,10019,10206,303.7686
17.09.2019 00:00:00.000,10206,10218,10080,10131,269.1017
18.09.2019 00:00:00.000,10131,10202,10029,10100,164.6927
19.09.2019 00:00:00.000,10100,10310,9592,10216,345.3625
20.09.2019 00:00:00.000,10216,10251,10008,10079,234.3517
21.09.2019 00:00:00.000,10079,10079,10079,10079,0
22.09.2019 00:00:00.000,9920,10026,9795,9972,32.4403
23.09.2019 00:00:00.000,9972,9992,9558,9634,561.8011
24.09.2019 00:00:00.000,9634,9721,8048,8475,498.4058
25.09.2019 00:00:00.000,8475,8688,8168,8380,519.7078
26.09.2019 00:00:00.000,8380,8407,7681,8005,631.0099
27.09.2019 00:00:00.000,8005,8059,7812,8003,344.075
28.09.2019 00:00:00.000,8003,8003,8003,8003,0
29.09.2019 00:00:00.000,8158,8180,7850,7997,38.0092
30.09.2019 00:00:00.000,7997,8303,7658,8249,622.0078
01.10.2019 00:00:00.000,8249,8472,8143,8266,626.2867
02.10.2019 00:00:00.000,8266,8334,8120,8327,316.6033
03.10.2019 00:00:00.000,8327,8359,8030,8184,272.7033
04.10.2019 00:00:00.000,8185,8188,7972,8109,242.9993
05.10.2019 00:00:00.000,8109,8109,8109,8109,0
06.10.2019 00:00:00.000,8092,8118,7734,7804,29.3421
07.10.2019 00:00:00.000,7804,8254,7714,8154,550.0029
08.10.2019 00:00:00.000,8154,8285,8057,8126,512.8994
09.10.2019 00:00:00.000,8126,8634,8065,8533,719.6329
10.10.2019 00:00:00.000,8533,8604,8399,8529,490.0074
11.10.2019 00:00:00.000,8529,8755,8232,8283,464.1187
12.10.2019 00:00:00.000,8283,8283,8283,8283,0
13.10.2019 00:00:00.000,8251,8410,8125,8224,45.299
14.10.2019 00:00:00.000,8224,8347,8163,8299,404.3486
15.10.2019 00:00:00.000,8299,8360,8059,8105,404.2467
16.10.2019 00:00:00.000,8105,8118,7856,7940,309.9942
17.10.2019 00:00:00.000,7941,8070,7883,8018,387.4574
18.10.2019 00:00:00.000,8018,8063,7765,7889,411.8457
19.10.2019 00:00:00.000,7889,7889,7889,7889,0
20.10.2019 00:00:00.000,7905,8245,7821,8178,43.3624
21.10.2019 00:00:00.000,8178,8287,8102,8154,482.3053
22.10.2019 00:00:00.000,8154,8256,7943,7967,487.7867
23.10.2019 00:00:00.000,7967,7993,7247,7417,466.9207
24.10.2019 00:00:00.000,7417,7454,7302,7372,486.5732
25.10.2019 00:00:00.000,7372,8712,7341,8511,657.5319
26.10.2019 00:00:00.000,8511,8511,8511,8511,0
27.10.2019 00:00:00.000,9199,9743,9053,9494,97.7545
28.10.2019 00:00:00.000,9494,9876,9141,9164,963.3192
29.10.2019 00:00:00.000,9165,9504,9034,9376,715.1516
30.10.2019 00:00:00.000,9376,9377,8945,9109,649.4297
31.10.2019 00:00:00.000,9109,9373,8903,9099,661.6573
01.11.2019 00:00:00.000,9100,9244,9004,9154,628.3771
02.11.2019 00:00:00.000,9154,9154,9154,9154,0
03.11.2019 00:00:00.000,9251,9323,9022,9146,38.3136
04.11.2019 00:00:00.000,9148,9507,9071,9359,570.4116
05.11.2019 00:00:00.000,9359,9425,9133,9264,532.9767
06.11.2019 00:00:00.000,9263,9389,9201,9286,538.4646
07.11.2019 00:00:00.000,9286,9315,9031,9147,553.2618
08.11.2019 00:00:00.000,9147,9192,8617,8805,524.8374
09.11.2019 00:00:00.000,8805,8805,8805,8805,0
10.11.2019 00:00:00.000,8749,9058,8694,8978,46.9814
11.11.2019 00:00:00.000,8978,9012,8549,8662,399.6191
12.11.2019 00:00:00.000,8662,8808,8509,8758,403.5667
13.11.2019 00:00:00.000,8758,8779,8651,8705,357.5248
14.11.2019 00:00:00.000,8705,8730,8505,8571,346.8368
15.11.2019 00:00:00.000,8571,8713,8326,8394,386.0124
16.11.2019 00:00:00.000,8394,8394,8394,8394,0
17.11.2019 00:00:00.000,8424,8569,8322,8447,12.058
18.11.2019 00:00:00.000,8448,8448,7982,8114,440.2089
19.11.2019 00:00:00.000,8115,8141,7942,8066,418.5659
20.11.2019 00:00:00.000,8066,8164,7971,8025,364.091
21.11.2019 00:00:00.000,8025,8059,7344,7559,457.6979
22.11.2019 00:00:00.000,7559,7654,6739,7283,693.3389
23.11.2019 00:00:00.000,7283,7283,7283,7283,0
24.11.2019 00:00:00.000,7272,7286,6816,6849,45.81
25.11.2019 00:00:00.000,6849,7318,6471,7066,942.5616
26.11.2019 00:00:00.000,7066,7283,6974,7107,812.463
27.11.2019 00:00:00.000,7106,7615,6795,7466,884.6673
28.11.2019 00:00:00.000,7466,7602,7319,7375,557.5839
29.11.2019 00:00:00.000,7375,7807,7362,7648,593.1712
30.11.2019 00:00:00.000,7648,7648,7648,7648,0
01.12.2019 00:00:00.000,7498,7498,7187,7347,72.1506
02.12.2019 00:00:00.000,7347,7374,7109,7246,568.9979
03.12.2019 00:00:00.000,7248,7355,7188,7244,491.7475
04.12.2019 00:00:00.000,7244,7713,7040,7142,627.015
05.12.2019 00:00:00.000,7142,7431,7111,7338,626.419
06.12.2019 00:00:00.000,7338,7546,7255,7412,429.7621
07.12.2019 00:00:00.000,7412,7412,7412,7412,0
08.12.2019 00:00:00.000,7447,7517,7338,7464,14.8582
09.12.2019 00:00:00.000,7465,7596,7230,7280,318.4991
10.12.2019 00:00:00.000,7280,7333,7106,7165,415.304
11.12.2019 00:00:00.000,7165,7211,7075,7146,336.885
12.12.2019 00:00:00.000,7146,7230,7025,7132,446.1875
13.12.2019 00:00:00.000,7199,7208,7189,7208,0.0092
14.12.2019 00:00:00.000,7208,7208,7208,7208,0
15.12.2019 00:00:00.000,7005,7146,6952,7056,20.1833
16.12.2019 00:00:00.000,7056,7082,6775,6821,363.6037
17.12.2019 00:00:00.000,6821,6877,6504,6559,448.328
18.12.2019 00:00:00.000,6559,7386,6379,7231,746.716
19.12.2019 00:00:00.000,7231,7316,6989,7093,467.8479
20.12.2019 00:00:00.000,7093,7159,7023,7140,258.0222
21.12.2019 00:00:00.000,7140,7140,7140,7140,0
22.12.2019 00:00:00.000,7086,7462,7068,7456,1.1114
23.12.2019 00:00:00.000,7457,7631,7208,7255,308.6161
24.12.2019 00:00:00.000,7256,7368,7103,7189,551.4524
25.12.2019 00:00:00.000,7181,7185,7111,7137,30.5633
26.12.2019 00:00:00.000,7138,7370,7094,7136,415.8961
27.12.2019 00:00:00.000,7136,7195,7006,7160,245.775
28.12.2019 00:00:00.000,7160,7160,7160,7160,0
29.12.2019 00:00:00.000,7243,7466,7223,7326,1.4065
30.12.2019 00:00:00.000,7326,7331,7146,7161,337.0699
31.12.2019 00:00:00.000,7161,7242,7059,7101,346.5817
01.01.2020 00:00:00.000,7158,7165,7101,7120,18.6546
02.01.2020 00:00:00.000,7120,7127,6850,6889,291.9514
03.01.2020 00:00:00.000,6891,7342,6803,7212,616.0198
04.01.2020 00:00:00.000,7264,7336,7208,7292,1.0065
05.01.2020 00:00:00.000,7290,7433,7259,7295,55.9029
06.01.2020 00:00:00.000,7297,7748,7286,7708,690.6699
07.01.2020 00:00:00.000,7708,8155,7679,8100,1067.7295
08.01.2020 00:00:00.000,8100,8406,7817,7990,1058.033
09.01.2020 00:00:00.000,7990,7991,7692,7757,985.0079
10.01.2020 00:00:00.000,7760,8077,7623,7987,802.8834
11.01.2020 00:00:00.000,8103,8229,7945,7964,2.0998
12.01.2020 00:00:00.000,7959,8128,7909,8125,37.8136
13.01.2020 00:00:00.000,8124,8137,7992,8051,310.4417
14.01.2020 00:00:00.000,8051,8835,8051,8764,1056.1859
15.01.2020 00:00:00.000,8764,8844,8504,8752,792.3624
16.01.2020 00:00:00.000,8752,8791,8528,8656,742.1932
17.01.2020 00:00:00.000,8656,8951,8608,8850,674.5416
18.01.2020 00:00:00.000,8857,8897,8751,8850,1.7877
19.01.2020 00:00:00.000,8850,9123,8429,8640,76.0818
20.01.2020 00:00:00.000,8641,8679,8454,8572,584.9213
21.01.2020 00:00:00.000,8572,8713,8430,8666,585.0937
22.01.2020 00:00:00.000,8665,8734,8517,8605,471.2975
23.01.2020 00:00:00.000,8605,8609,8223,8328,505.6594
24.01.2020 00:00:00.000,8328,8454,8163,8439,477.9772
25.01.2020 00:00:00.000,8221,8344,8214,8272,1.0289
26.01.2020 00:00:00.000,8271,8538,8227,8538,47.6979
27.01.2020 00:00:00.000,8538,8934,8506,8838,682.7307
28.01.2020 00:00:00.000,8838,9353,8834,9337,750.7956
29.01.2020 00:00:00.000,9337,9375,9172,9230,643.6464
30.01.2020 00:00:00.000,9230,9508,9131,9448,735.2841
31.01.2020 00:00:00.000,9448,9465,9143,9297,522.3038
01.02.2020 00:00:00.000,9368,9386,9232,9322,1.2355
02.02.2020 00:00:00.000,9321,9410,9098,9265,38.9518
03.02.2020 00:00:00.000,9265,9549,9165,9222,491.4842
04.02.2020 00:00:00.000,9224,9286,9023,9108,433.1805
05.02.2020 00:00:00.000,9108,9711,9095,9560,789.8731
06.02.2020 00:00:00.000,9560,9801,9474,9703,758.9211
07.02.2020 00:00:00.000,9703,9815,9661,9690,588.8174
08.02.2020 00:00:00.000,9648,9887,9646,9849,1.0368
09.02.2020 00:00:00.000,9847,10117,9832,10108,42.9501
10.02.2020 00:00:00.000,10108,10137,9702,9795,683.3248
11.02.2020 00:00:00.000,9795,10329,9656,10212,721.0943
12.02.2020 00:00:00.000,10213,10424,10195,10294,668.9742
13.02.2020 00:00:00.000,10294,10454,10031,10178,813.6813
14.02.2020 00:00:00.000,10177,10336,10047,10287,851.7927
15.02.2020 00:00:00.000,10225,10231,9713,9849,1.5163
16.02.2020 00:00:00.000,9847,9988,9569,9863,63.2974
17.02.2020 00:00:00.000,9863,9912,9418,9649,726.3772
18.02.2020 00:00:00.000,9649,10223,9556,10134,729.2971
19.02.2020 00:00:00.000,10135,10246,9262,9544,717.2295
20.02.2020 00:00:00.000,9544,9636,9360,9551,624.9055
21.02.2020 00:00:00.000,9551,9713,9522,9618,651.848
22.02.2020 00:00:00.000,9641,9642,9608,9613,0.0601
23.02.2020 00:00:00.000,9614,9958,9610,9909,63.6502
24.02.2020 00:00:00.000,9909,9968,9431,9602,589.238
25.02.2020 00:00:00.000,9603,9620,9190,9250,427.1823
26.02.2020 00:00:00.000,9250,9308,8570,8719,324.8258
27.02.2020 00:00:00.000,8720,8914,8467,8759,605.1603
28.02.2020 00:00:00.000,8758,8843,8381,8613,773.0065
29.02.2020 00:00:00.000,8684,8743,8469,8469,1.9497
01.03.2020 00:00:00.000,8469,8695,8351,8468,70.3191
02.03.2020 00:00:00.000,8467,8916,8433,8861,703.092
03.03.2020 00:00:00.000,8861,8868,8605,8700,540.428
04.03.2020 00:00:00.000,8700,8790,8614,8700,512.6777
05.03.2020 00:00:00.000,8700,9113,8700,9014,790.8961
06.03.2020 00:00:00.000,9014,9124,8943,9079,705.7999
07.03.2020 00:00:00.000,8833,8871,8821,8843,0.1314
08.03.2020 00:00:00.000,8840,8844,7945,7979,108.8678
09.03.2020 00:00:00.000,7979,8125,7580,7875,729.0184
10.03.2020 00:00:00.000,7874,8096,7680,7836,560.2
11.03.2020 00:00:00.000,7836,7934,7535,7883,617.5341
12.03.2020 00:00:00.000,7883,7910,4644,4815,982.5988
13.03.2020 00:00:00.000,4818,5936,3851,5389,905.5818
14.03.2020 00:00:00.000,5239,5272,4998,5105,0.3718
15.03.2020 00:00:00.000,5103,5897,5038,5288,109.3566
16.03.2020 00:00:00.000,5288,5291,4378,4984,1112.136
17.03.2020 00:00:00.000,4984,5505,4888,5279,1139.824
18.03.2020 00:00:00.000,5279,5392,4967,5358,1187.4703
19.03.2020 00:00:00.000,5358,6371,5212,6129,1175.2987
20.03.2020 00:00:00.000,6129,6888,5645,5916,1209.6467
21.03.2020 00:00:00.000,6057,6396,5810,6137,2.2983
22.03.2020 00:00:00.000,6142,6357,5693,5764,141.0636
23.03.2020 00:00:00.000,5764,6579,5635,6439,1148.0841
24.03.2020 00:00:00.000,6439,6808,6347,6714,1090.8586
25.03.2020 00:00:00.000,6714,6929,6417,6632,1073.7202
26.03.2020 00:00:00.000,6632,6738,6476,6702,922.5983
27.03.2020 00:00:00.000,6703,6811,6531,6627,601.3007
28.03.2020 00:00:00.000,6188,6276,5979,6194,1.4606
29.03.2020 00:00:00.000,6194,6223,5817,5821,70.6485
30.03.2020 00:00:00.000,5821,6572,5799,6351,979.3334
31.03.2020 00:00:00.000,6351,6472,6287,6370,783.3544
01.04.2020 00:00:00.000,6370,6650,6103,6610,981.72
02.04.2020 00:00:00.000,6610,7194,6528,6744,1161.8323
03.04.2020 00:00:00.000,6744,6989,6562,6647,1025.0608
04.04.2020 00:00:00.000,6680,6943,6672,6814,0.8845
05.04.2020 00:00:00.000,6814,6851,6626,6720,55.926
06.04.2020 00:00:00.000,6720,7308,6716,7286,1177.5973
07.04.2020 00:00:00.000,7285,7411,7023,7145,1116.9221
08.04.2020 00:00:00.000,7145,7371,7098,7312,1004.022
09.04.2020 00:00:00.000,7312,7319,7060,7236,804.2438
10.04.2020 00:00:00.000,7236,7247,6696,6866,906.6247
11.04.2020 00:00:00.000,6854,6854,6717,6830,1.1357
12.04.2020 00:00:00.000,6830,7142,6735,6852,103.0259
13.04.2020 00:00:00.000,6852,6852,6535,6803,942.6459
14.04.2020 00:00:00.000,6803,6929,6722,6820,960.5824
15.04.2020 00:00:00.000,6820,6883,6552,6565,662.7852
16.04.2020 00:00:00.000,6565,7156,6424,7057,1027.6119
17.04.2020 00:00:00.000,7057,7097,6945,7004,807.5432
18.04.2020 00:00:00.000,7041,7246,7008,7203,1.2908
19.04.2020 00:00:00.000,7203,7216,7013,7074,109.7355
20.04.2020 00:00:00.000,7074,7167,6705,6784,1040.2186
21.04.2020 00:00:00.000,6783,6897,6719,6797,851.3028
22.04.2020 00:00:00.000,6797,7111,6772,7080,750.9011
23.04.2020 00:00:00.000,7081,7706,6980,7434,984.1346
24.04.2020 00:00:00.000,7434,7554,7341,7477,599.3405
25.04.2020 00:00:00.000,7530,7654,7443,7491,1.0119
26.04.2020 00:00:00.000,7491,7651,7467,7650,75.193
27.04.2020 00:00:00.000,7649,7742,7583,7734,826.071
28.04.2020 00:00:00.000,7734,7740,7616,7703,732.0295
29.04.2020 00:00:00.000,7703,8917,7673,8734,1248.7893
30.04.2020 00:00:00.000,8734,9414,8356,8571,1479.7065
01.05.2020 00:00:00.000,8571,9014,8567,8676,893.5219
02.05.2020 00:00:00.000,8767,8960,8720,8923,1.767
03.05.2020 00:00:00.000,8923,9142,8674,8850,95.8235
04.05.2020 00:00:00.000,8850,8913,8480,8829,992.4529
05.05.2020 00:00:00.000,8829,9065,8732,8970,969.4683
06.05.2020 00:00:00.000,8970,9353,8867,9107,1041.6967
07.05.2020 00:00:00.000,9107,10016,8989,9950,1234.2123
08.05.2020 00:00:00.000,9950,9995,9677,9944,971.5798
09.05.2020 00:00:00.000,9628,9734,9465,9480,1.7757
10.05.2020 00:00:00.000,9480,9504,8085,8680,116.6465
11.05.2020 00:00:00.000,8680,9116,8146,8516,1383.2142
12.05.2020 00:00:00.000,8515,8922,8487,8766,1200.3535
13.05.2020 00:00:00.000,8766,9357,8749,9266,1261.651
14.05.2020 00:00:00.000,9266,9889,9213,9738,1174.0045
15.05.2020 00:00:00.000,9738,9789,9092,9186,771.8985
16.05.2020 00:00:00.000,9326,9380,9297,9327,0.2933
17.05.2020 00:00:00.000,9327,9828,9273,9619,84.7228
18.05.2020 00:00:00.000,9620,9899,9415,9675,761.9138
19.05.2020 00:00:00.000,9675,9841,9410,9723,1030.011
20.05.2020 00:00:00.000,9723,9783,9259,9454,832.6964
21.05.2020 00:00:00.000,9454,9512,8748,9004,878.25
22.05.2020 00:00:00.000,9004,9211,8876,9128,610.6494
23.05.2020 00:00:00.000,9180,9187,9100,9121,0.2581
24.05.2020 00:00:00.000,9121,9242,8640,8658,86.3538
25.05.2020 00:00:00.000,8659,8922,8581,8843,947.4017
26.05.2020 00:00:00.000,8843,8962,8644,8785,673.1904
27.05.2020 00:00:00.000,8785,9173,8759,9150,529.1899
28.05.2020 00:00:00.000,9151,9568,9060,9524,515.1976
29.05.2020 00:00:00.000,9522,9550,9285,9362,452.1469
30.05.2020 00:00:00.000,9491,9684,9347,9646,1.6521
31.05.2020 00:00:00.000,9647,9647,9334,9390,77.3614
01.06.2020 00:00:00.000,9390,10357,9367,10153,293.9875
02.06.2020 00:00:00.000,10153,10177,9246,9464,512.7512
03.06.2020 00:00:00.000,9464,9634,9341,9609,470.6165
04.06.2020 00:00:00.000,9610,9829,9405,9736,644.4707
05.06.2020 00:00:00.000,9736,9801,9567,9660,548.918
06.06.2020 00:00:00.000,9553,9674,9521,9610,1.1355
07.06.2020 00:00:00.000,9610,9752,9342,9698,66.371
08.06.2020 00:00:00.000,9698,9754,9599,9727,569.5053
09.06.2020 00:00:00.000,9727,9835,9528,9727,570.071
10.06.2020 00:00:00.000,9727,9959,9651,9837,611.9252
11.06.2020 00:00:00.000,9837,9954,9038,9217,568.394
12.06.2020 00:00:00.000,9217,9496,9177,9408,434.7165
13.06.2020 00:00:00.000,9369,9434,9308,9418,0.7754
14.06.2020 00:00:00.000,9418,9422,9200,9276,66.4678
15.06.2020 00:00:00.000,9276,9444,8854,9376,586.1038
16.06.2020 00:00:00.000,9375,9535,9329,9472,520.1071
17.06.2020 00:00:00.000,9472,9505,9189,9399,322.719
18.06.2020 00:00:00.000,9400,9423,9218,9324,330.0586
19.06.2020 00:00:00.000,9323,9374,9178,9259,290.0988
20.06.2020 00:00:00.000,9264,9337,9261,9304,0.1893
21.06.2020 00:00:00.000,9304,9359,9223,9232,9.4861
22.06.2020 00:00:00.000,9230,9731,9217,9635,292.2802
23.06.2020 00:00:00.000,9635,9667,9524,9566,404.5039
24.06.2020 00:00:00.000,9566,9612,9146,9233,322.5995
25.06.2020 00:00:00.000,9233,9279,8940,9186,367.1009
26.06.2020 00:00:00.000,9186,9234,8976,9132,343.6871
27.06.2020 00:00:00.000,8889,9024,8881,8949,0.3421
28.06.2020 00:00:00.000,8949,9131,8881,9062,45.0045
29.06.2020 00:00:00.000,9064,9179,8963,9132,496.3061
30.06.2020 00:00:00.000,9133,9151,9008,9080,444.0415
01.07.2020 00:00:00.000,9080,9241,9037,9181,496.6555
02.07.2020 00:00:00.000,9181,9210,8892,9035,563.8438
03.07.2020 00:00:00.000,9035,9078,9002,9038,378.6969
04.07.2020 00:00:00.000,9022,9138,8993,9084,0.4156
05.07.2020 00:00:00.000,9085,9090,8870,9027,16.0726
06.07.2020 00:00:00.000,9027,9316,9008,9292,255.0007
07.07.2020 00:00:00.000,9294,9323,9151,9202,280.0622
08.07.2020 00:00:00.000,9201,9420,9181,9384,319.7162
09.07.2020 00:00:00.000,9384,9392,9109,9182,273.1851
10.07.2020 00:00:00.000,9182,9197,9070,9176,199.7614
11.07.2020 00:00:00.000,9207,9225,9130,9179,0.6449
12.07.2020 00:00:00.000,9180,9287,9106,9246,2.2675
13.07.2020 00:00:00.000,9245,9287,9145,9181,1.871
14.07.2020 00:00:00.000,9181,9223,9070,9200,1.035
15.07.2020 00:00:00.000,9200,9217,9101,9138,0.7288
16.07.2020 00:00:00.000,9138,9158,8977,9075,0.8479
17.07.2020 00:00:00.000,9075,9126,9023,9100,0.4994
18.07.2020 00:00:00.000,9083,9155,9072,9119,0.6162
19.07.2020 00:00:00.000,9119,9180,9053,9158,0.9721
20.07.2020 00:00:00.000,9158,9168,9082,9107,0.6176
21.07.2020 00:00:00.000,9107,9381,9102,9337,0.8672
22.07.2020 00:00:00.000,9338,9508,9230,9481,0.6504
23.07.2020 00:00:00.000,9481,9622,9403,9558,0.5527
24.07.2020 00:00:00.000,9558,9576,9421,9572,0.4143
25.07.2020 00:00:00.000,9538,9690,9517,9655,0.8703
26.07.2020 00:00:00.000,9655,10114,9606,9884,1.2098
27.07.2020 00:00:00.000,9884,11351,9880,10990,2.2058
28.07.2020 00:00:00.000,10990,11201,10534,10877,2.1204
29.07.2020 00:00:00.000,10877,11294,10795,11054,1.5579
30.07.2020 00:00:00.000,11054,11128,10797,11057,1.2678
31.07.2020 00:00:00.000,11057,11398,10922,11271,0.7596
01.08.2020 00:00:00.000,11601,11815,11454,11752,2.9436
02.08.2020 00:00:00.000,11752,12043,10532,11009,3.8274
03.08.2020 00:00:00.000,11009,11424,10908,11179,0.9318
04.08.2020 00:00:00.000,11178,11362,10986,11137,0.5865
05.08.2020 00:00:00.000,11137,11740,11045,11697,0.6301
06.08.2020 00:00:00.000,11697,11857,11523,11715,0.6899
07.08.2020 00:00:00.000,11716,11860,11294,11452,0.5941
08.08.2020 00:00:00.000,11452,11452,11452,11452,0
09.08.2020 00:00:00.000,11618,11644,11575,11629,0.1318
10.08.2020 00:00:00.000,11629,12026,11463,11840,1.2764
11.08.2020 00:00:00.000,11840,11885,11072,11331,2.1969
12.08.2020 00:00:00.000,11331,11568,11111,11515,1.2733
13.08.2020 00:00:00.000,11515,11743,11223,11736,1.739
14.08.2020 00:00:00.000,11736,11805,11599,11760,1.6299
15.08.2020 00:00:00.000,11760,11760,11760,11760,0
16.08.2020 00:00:00.000,11793,11864,11781,11860,0.2856
17.08.2020 00:00:00.000,11860,12420,11719,12244,2.303
18.08.2020 00:00:00.000,12244,12340,11780,11900,2.858
19.08.2020 00:00:00.000,11900,11965,11539,11701,4.1626
20.08.2020 00:00:00.000,11700,11837,11622,11809,2.5812
21.08.2020 00:00:00.000,11618,11652,11439,11473,0.7159
22.08.2020 00:00:00.000,11473,11635,11318,11617,4.3083
23.08.2020 00:00:00.000,11653,11657,11611,11611,0.151
24.08.2020 00:00:00.000,11596,11769,11540,11699,1.9642
25.08.2020 00:00:00.000,11699,11712,11067,11273,2.9605
26.08.2020 00:00:00.000,11273,11485,11200,11411,1.8175
27.08.2020 00:00:00.000,11411,11537,11072,11274,2.6333
28.08.2020 00:00:00.000,11454,11482,11409,11475,107848.0938
29.08.2020 00:00:00.000,11475,11531,11381,11464,251131.3125
30.08.2020 00:00:00.000,11415,11660,11407,11660,3.9284
31.08.2020 00:00:00.000,11659,11723,11527,11601,1.6265
01.09.2020 00:00:00.000,11601,12005,11488,11874,2.6895
02.09.2020 00:00:00.000,11875,11901,11165,11367,2.6522
03.09.2020 00:00:00.000,11367,11452,9994,10151,4.8536
04.09.2020 00:00:00.000,10150,10612,9893,10438,3.6571
05.09.2020 00:00:00.000,10438,10539,9831,10142,4.5908
06.09.2020 00:00:00.000,10142,10331,9979,10237,4.3967
07.09.2020 00:00:00.000,10237,10389,9864,10355,4.3994
08.09.2020 00:00:00.000,10355,10422,9840,10105,5.1086
09.09.2020 00:00:00.000,10106,10328,9965,10207,2.9997
10.09.2020 00:00:00.000,10207,10470,10205,10327,1.6591
11.09.2020 00:00:00.000,10327,10382,10188,10372,0.5542
12.09.2020 00:00:00.000,10372,10459,10257,10426,0.7543
13.09.2020 00:00:00.000,10426,10559,10197,10317,0.6069
14.09.2020 00:00:00.000,10317,10741,10232,10658,0.7984
15.09.2020 00:00:00.000,10658,10917,10607,10766,0.9617
16.09.2020 00:00:00.000,10766,11076,10649,10935,1.0129
17.09.2020 00:00:00.000,10935,11026,10733,10926,0.8659
18.09.2020 00:00:00.000,10926,11020,10801,10911,0.7871
19.09.2020 00:00:00.000,10911,11157,10870,11063,0.7239
20.09.2020 00:00:00.000,11063,11063,10748,10899,0.7069
21.09.2020 00:00:00.000,10899,10972,10286,10399,0.9651
22.09.2020 00:00:00.000,10400,10554,10341,10515,0.7558
23.09.2020 00:00:00.000,10514,10521,10120,10217,0.8232
24.09.2020 00:00:00.000,10217,10773,10177,10719,0.876
25.09.2020 00:00:00.000,10719,10741,10542,10666,0.9144
26.09.2020 00:00:00.000,10667,10801,10634,10712,0.7517
27.09.2020 00:00:00.000,10712,10783,10577,10755,0.7297
28.09.2020 00:00:00.000,10756,10938,10621,10674,0.7901
29.09.2020 00:00:00.000,10674,10847,10622,10822,0.7124
30.09.2020 00:00:00.000,10822,10827,10648,10760,0.6149
01.10.2020 00:00:00.000,10761,10908,10432,10596,0.6529
02.10.2020 00:00:00.000,10596,10642,10366,10549,0.9417
03.10.2020 00:00:00.000,10550,10581,10477,10531,0.673
04.10.2020 00:00:00.000,10531,10676,10508,10656,0.5887
05.10.2020 00:00:00.000,10656,10778,10609,10776,0.5862
06.10.2020 00:00:00.000,10776,10781,10511,10583,0.6316
07.10.2020 00:00:00.000,10583,10662,10530,10653,0.548
08.10.2020 00:00:00.000,10653,10941,10520,10912,0.6165
09.10.2020 00:00:00.000,10912,11096,10819,11034,0.585
10.10.2020 00:00:00.000,11033,11463,11033,11280,0.6821
11.10.2020 00:00:00.000,11279,11421,11265,11354,0.531
12.10.2020 00:00:00.000,11354,11709,11184,11516,0.7756
13.10.2020 00:00:00.000,11516,11541,11295,11406,0.7525
14.10.2020 00:00:00.000,11406,11532,11278,11408,0.6614
15.10.2020 00:00:00.000,11409,11607,11249,11490,0.6558
16.10.2020 00:00:00.000,11490,11530,11197,11301,0.7858
17.10.2020 00:00:00.000,11301,11384,11249,11346,0.4883
18.10.2020 00:00:00.000,11346,11498,11334,11492,0.3857
19.10.2020 00:00:00.000,11492,11817,11396,11737,0.6914
20.10.2020 00:00:00.000,11737,12036,11668,11904,0.8651
21.10.2020 00:00:00.000,11904,13231,11882,12789,1.1696
22.10.2020 00:00:00.000,12789,13185,12684,12968,1.0458
23.10.2020 00:00:00.000,12964,13016,12712,12916,0.886
24.10.2020 00:00:00.000,12916,13153,12864,13105,0.6602
25.10.2020 00:00:00.000,13106,13334,12885,13021,0.6724
26.10.2020 00:00:00.000,13021,13230,12769,13052,0.9313
27.10.2020 00:00:00.000,13052,13771,13046,13637,0.8969
28.10.2020 00:00:00.000,13637,13836,12884,13270,1.17
29.10.2020 00:00:00.000,13270,13633,12966,13448,0.9348
30.10.2020 00:00:00.000,13448,13681,13110,13541,1.3674
31.10.2020 00:00:00.000,13542,14069,13406,13778,2.4716
01.11.2020 00:00:00.000,13778,13880,13610,13751,2.489
02.11.2020 00:00:00.000,13752,13821,13198,13551,1.1388
03.11.2020 00:00:00.000,13551,14065,13276,14024,1.2512
04.11.2020 00:00:00.000,14024,14256,13527,14144,1.1299
05.11.2020 00:00:00.000,14144,15747,14094,15590,1.6138
06.11.2020 00:00:00.000,15587,15951,15189,15577,1.8196
